gene,pval,fdr,mean_dcm,mean_acm,log2fc
ENSG00000273367,0.059968176416344526,0.7603560911865641,0.0011834046,0.002253052,0.92835903
ENSG00000205037,0.059968176416344526,0.7603560911865641,0.0004553084,0.0018552516,2.024311
LINC01813,0.059968176416344526,0.7603560911865641,0.0014860657,0.003454898,1.2165928
ENSG00000272491,0.06146236316844045,0.7624346701718472,0.00029996352,0.00025793994,-0.21697044
SLCO5A1,0.06146236316844045,0.7624346701718472,0.49632508,0.3760069,-0.40052533
ENSG00000251339,0.06146236316844045,0.7624346701718472,0.010510185,0.013035017,0.31057787
USP30,0.06146236316844045,0.7624346701718472,0.11482259,0.09956815,-0.20564842
EPN3,0.06146236316844045,0.7624346701718472,0.010855743,0.014850891,0.45205545
NAMPT,0.06146236316844045,0.7624346701718472,0.35881445,0.4076531,0.18410349
GOLGA8K,0.06146236316844045,0.7624346701718472,0.002017899,0.002220389,0.13789272
LINC02957,0.06146236316844045,0.7624346701718472,4.323244e-05,0.00029026542,2.7191582
LINC02270,0.06146236316844045,0.7624346701718472,0.065217204,0.09916761,0.6046088
EMC9,0.06146236316844045,0.7624346701718472,0.029993428,0.023895454,-0.32789803
CAT,0.06146236316844045,0.7624346701718472,0.58310413,0.72498584,0.31419876
SSBP4,0.06146236316844045,0.7624346701718472,0.051845495,0.041950148,-0.30553627
ENSG00000257869,0.06146236316844045,0.7624346701718472,0.0057845893,0.0066568186,0.2025857
ENSG00000255271,0.06146236316844045,0.7624346701718472,0.006538435,0.010654674,0.7043843
SEC22B,0.06146236316844045,0.7624346701718472,0.13576308,0.1599972,0.23695374
RDH8,0.06146236316844045,0.7624346701718472,0.000507799,0.0009925182,0.9654503
ENSG00000234427,0.06146236316844045,0.7624346701718472,0.0003726342,5.2414583e-05,-2.8063211
RASEF,0.06146236316844045,0.7624346701718472,0.017060673,0.024486734,0.52129984
EFCAB3,0.06146236316844045,0.7624346701718472,0.013996277,0.015584292,0.15503883
FBXO33,0.06146236316844045,0.7624346701718472,0.17900303,0.21055193,0.23419094
ENSG00000225676,0.06146236316844045,0.7624346701718472,0.0012183893,0.0020942008,0.78092957
AP4E1,0.06146236316844045,0.7624346701718472,0.21395972,0.19935787,-0.10197806
SMIM5,0.06146236316844045,0.7624346701718472,0.02347055,0.031055756,0.40399408
IL18RAP,0.06146236316844045,0.7624346701718472,0.0011881056,0.0022854072,0.9432049
PLAC8L1,0.06146236316844045,0.7624346701718472,0.020502994,0.024798796,0.27442312
CFAP74,0.06146236316844045,0.7624346701718472,0.0073834658,0.010024458,0.4411025
SEPTIN14,0.06146236316844045,0.7624346701718472,0.0107522765,0.012471703,0.21399784
ITM2C,0.06146236316844045,0.7624346701718472,0.008694015,0.011233425,0.3696661
PTPRG,0.06146236316844045,0.7624346701718472,1.842437,2.0000956,0.11845356
MLH3,0.06146236316844045,0.7624346701718472,0.24368772,0.2686962,0.14094186
ENSG00000268833,0.06146236316844045,0.7624346701718472,0.005592824,0.007063812,0.3368163
ENSG00000273295,0.06146236316844045,0.7624346701718472,0.009084145,0.014563504,0.6808753
GABRA6,0.06146236316844045,0.7624346701718472,0.0062603625,0.009312126,0.5727892
SCAMP3,0.06146236316844045,0.7624346701718472,0.08551641,0.07544172,-0.18083644
GNB1,0.06146236316844045,0.7624346701718472,0.35186306,0.31338218,-0.16709042
RALGDS,0.06146236316844045,0.7624346701718472,0.056528866,0.07261034,0.36118174
ZMYM2,0.06146236316844045,0.7624346701718472,0.76608884,0.7071021,-0.11559299
STX18,0.06146236316844045,0.7624346701718472,0.20608643,0.22107542,0.10128856
SLC2A6,0.06146236316844045,0.7624346701718472,0.017580349,0.013185264,-0.4150095
ZNF140,0.06146236316844045,0.7624346701718472,0.10384091,0.12132486,0.22449827
LINC02027,0.06146236316844045,0.7624346701718472,0.0082773175,0.015403545,0.8959465
MYBL1,0.06146236316844045,0.7624346701718472,0.036048166,0.02716289,-0.4082756
ENSG00000253678,0.06146236316844045,0.7624346701718472,0.0006156812,0.0010052264,0.7063589
CACNA2D3,0.06146236316844045,0.7624346701718472,0.73260885,0.9259912,0.3379549
MSANTD3,0.06146236316844045,0.7624346701718472,0.028846987,0.021092542,-0.45166922
TRPV1,0.06146236316844045,0.7624346701718472,0.094049565,0.10958868,0.22060347
ENSG00000229960,0.06146236316844045,0.7624346701718472,0.0019509996,0.0022510127,0.20626259
KIF22,0.06146236316844045,0.7624346701718472,0.11125024,0.13236582,0.25072026
CCNG2,0.06146236316844045,0.7624346701718472,0.021246493,0.025763601,0.27809763
ENSG00000226334,0.06146236316844045,0.7624346701718472,0.0009568951,0.00032996666,-1.5331821
SNAPIN,0.06146236316844045,0.7624346701718472,0.05283662,0.062379908,0.23953915
KBTBD6-DT,0.06146236316844045,0.7624346701718472,0.14027579,0.16515923,0.23558998
ENSG00000268686,0.06146236316844045,0.7624346701718472,0.0027025954,0.0033208514,0.2971077
BMAL2-AS1,0.06146236316844045,0.7624346701718472,0.02381346,0.01263622,-0.9141588
DENND5A,0.06146236316844045,0.7624346701718472,0.48330963,0.4306008,-0.1665963
CNOT10-AS1,0.06146236316844045,0.7624346701718472,0.007524127,0.008296614,0.14098072
OSBPL11,0.06146236316844045,0.7624346701718472,0.24770069,0.3088633,0.31836963
LARP4B,0.06146236316844045,0.7624346701718472,0.6268761,0.6816602,0.12087214
SMURF1,0.06146236316844045,0.7624346701718472,0.33601215,0.31497273,-0.093286276
ERGIC3,0.06146236316844045,0.7624346701718472,0.06160354,0.06991333,0.18255162
IL10RB,0.06146236316844045,0.7624346701718472,0.0032304914,0.004144981,0.35951328
ENSG00000225498,0.06146236316844045,0.7624346701718472,0.003420497,0.00566963,0.7288809
EPB41L4A,0.06146236316844045,0.7624346701718472,0.47283548,0.36771637,-0.3627441
AGBL4-AS1,0.06146236316844045,0.7624346701718472,0.00515995,0.0065841386,0.35157728
FAM135A,0.06146236316844045,0.7624346701718472,0.53211117,0.5973703,0.1668976
CAND2,0.06146236316844045,0.7624346701718472,0.31810692,0.2702422,-0.23525798
CBR1,0.06146236316844045,0.7624346701718472,0.040730935,0.02943354,-0.46865034
KHDRBS2,0.06146236316844045,0.7624346701718472,0.028447786,0.033922862,0.25393295
ENSG00000232710,0.06146236316844045,0.7624346701718472,0.0005299455,0.0010079236,0.92618084
TBC1D20,0.06146236316844045,0.7624346701718472,0.13676521,0.1181379,-0.21122766
FAM83A,0.06146236316844045,0.7624346701718472,0.0069159367,0.00886475,0.35810947
FARP1,0.06146236316844045,0.7624346701718472,0.1876191,0.12760839,-0.55607986
ENSG00000229498,0.06146236316844045,0.7624346701718472,0.00177984,0.0006643281,-1.4204197
PDLIM4,0.06146236316844045,0.7624346701718472,0.0022799107,0.001249207,-0.8674431
ENSG00000272265,0.06146236316844045,0.7624346701718472,0.0012177156,0.0016948407,0.4766388
ENSG00000281333,0.06146236316844045,0.7624346701718472,0.0017312566,0.002421203,0.48366737
MYRFL,0.06146236316844045,0.7624346701718472,0.043197986,0.053333446,0.30407
CYTIP,0.06146236316844045,0.7624346701718472,0.0038648993,0.005462663,0.49906445
ENSG00000254638,0.06146236316844045,0.7624346701718472,0.003209129,0.001793561,-0.8390007
ATP5MC3,0.06146236316844045,0.7624346701718472,0.505032,0.6157272,0.28591597
DMRTC1,0.06146236316844045,0.7624346701718472,0.00019962766,0.00035775237,0.8384676
NT5C1B-RDH14,0.06146236316844045,0.7624346701718472,0.00044044142,0.0007547103,0.7756119
RPSA,0.06146236316844045,0.7624346701718472,0.1612836,0.18767399,0.21862769
HOXB-AS3,0.06146236316844045,0.7624346701718472,0.0012477053,0.0013247967,0.086426735
ABCA8,0.06146236316844045,0.7624346701718472,0.43817633,0.5647301,0.3660493
ENSG00000261822,0.06146236316844045,0.7624346701718472,0.004767104,0.006540367,0.45617628
CEBPA,0.06146236316844045,0.7624346701718472,0.0006998589,6.767324e-05,-3.351304
GLP2R,0.06146236316844045,0.7624346701718472,0.002163986,0.0031347098,0.5344343
TMEM114,0.06146236316844045,0.7624346701718472,0.003670249,0.0046890355,0.35332823
NEK10,0.06146236316844045,0.7624346701718472,0.67674625,0.8190177,0.27527925
ENSG00000259678,0.06146236316844045,0.7624346701718472,0.03475988,0.049784184,0.5182519
COX7B2,0.06146236316844045,0.7624346701718472,0.014190876,0.01692826,0.25445366
BLOC1S2,0.06146236316844045,0.7624346701718472,0.06766839,0.058646042,-0.20644498
ADD2,0.06146236316844045,0.7624346701718472,0.008693273,0.0046712323,-0.89595366
FBXL4,0.06146236316844045,0.7624346701718472,0.27225128,0.32080987,0.23677886
LINC00616,0.06146236316844045,0.7624346701718472,0.031009663,0.040139936,0.37230968
ST3GAL6,0.06146236316844045,0.7624346701718472,1.0661594,0.9316224,-0.19460562
NRXN2,0.06146236316844045,0.7624346701718472,0.008590976,0.009970279,0.21478891
NKIRAS2,0.06146236316844045,0.7624346701718472,0.049846526,0.043417584,-0.19920921
COX6B1,0.06146236316844045,0.7624346701718472,0.24464765,0.2861701,0.22616684
PBK,0.06298724368012754,0.7649412758648303,0.0014095544,0.0019161184,0.44267654
MESP1,0.06298724368012754,0.7649412758648303,0.005898745,0.008379256,0.50634193
NCCRP1,0.06298724368012754,0.7649412758648303,0.0001010859,0.00017612506,0.7949848
LINC02203,0.06298724368012754,0.7649412758648303,0.0007707721,0.0017463436,1.1789169
LOLI1,0.06298724368012754,0.7649412758648303,0.004983126,0.0067664925,0.44128084
DENND6A-DT,0.06298724368012754,0.7649412758648303,0.0016848658,0.0008648288,-0.96133614
CSTF3-DT,0.06298724368012754,0.7649412758648303,0.0058574528,0.008931716,0.60857916
ENSG00000259754,0.06298724368012754,0.7649412758648303,0.0034132104,0.005404201,0.662796
LINC02445,0.06298724368012754,0.7649412758648303,0.00044659883,0.00072559185,0.6989393
ENSG00000276772,0.06298724368012754,0.7649412758648303,0.00035411672,0.0009203779,1.3754997
AGRP,0.06298724368012754,0.7649412758648303,9.943021e-05,0.00028930407,1.5313711
DNASE2B,0.06298724368012754,0.7649412758648303,0.00046657704,0.0008930862,0.9352102
ENSG00000254499,0.06454326450135198,0.766167351300323,0.0070060766,0.009053002,0.36974287
MCPH1-DT,0.06454326450135198,0.766167351300323,0.009632536,0.013428556,0.47927427
ENSG00000271761,0.06454326450135198,0.766167351300323,0.002197812,0.0027207318,0.3078003
ZAP70,0.06454326450135198,0.766167351300323,0.0011248885,0.002181269,0.9547653
PRKG2-AS1,0.06454326450135198,0.766167351300323,0.010609503,0.013989374,0.39894152
CNTN6,0.06454326450135198,0.766167351300323,0.017708017,0.02315286,0.38676882
EVA1B,0.06454326450135198,0.766167351300323,0.0055762273,0.0033911823,-0.7173343
ENSG00000269469,0.06454326450135198,0.766167351300323,0.0023630892,0.0037043872,0.6483393
RHBDD1,0.06454326450135198,0.766167351300323,0.29548788,0.32816264,0.15131164
RTN1,0.06454326450135198,0.766167351300323,0.018409748,0.01189375,-0.6302233
TAF1B,0.06454326450135198,0.766167351300323,0.0787198,0.09082935,0.20642972
LINC01826,0.06454326450135198,0.766167351300323,0.0033674329,0.00508627,0.5948143
ENSG00000231557,0.06454326450135198,0.766167351300323,0.0035714654,0.0045897276,0.36180258
RFX3-DT,0.06454326450135198,0.766167351300323,0.36016685,0.40589514,0.17244124
CA5B,0.06454326450135198,0.766167351300323,0.17821996,0.20388848,0.19412017
PRPF3,0.06454326450135198,0.766167351300323,0.13978305,0.15500249,0.14910102
SDHAF4,0.06454326450135198,0.766167351300323,0.058983788,0.06853435,0.21650529
ENSG00000187185,0.06454326450135198,0.766167351300323,0.006850611,0.0033384718,-1.0368237
CREBBP,0.06454326450135198,0.766167351300323,0.56464076,0.617614,0.12937188
GIPR,0.06454326450135198,0.766167351300323,0.08376149,0.062580146,-0.42057633
LINC00482,0.06454326450135198,0.766167351300323,0.005723946,0.0035550774,-0.68697596
ENSG00000267815,0.06454326450135198,0.766167351300323,0.0028020716,0.0014828136,-0.91769886
ZNF418,0.06454326450135198,0.766167351300323,0.05231049,0.06334777,0.2761886
NTSR1,0.06454326450135198,0.766167351300323,0.008578248,0.011584234,0.4333639
ENSG00000258829,0.06454326450135198,0.766167351300323,0.0003277884,0.0009115306,1.4727135
JDP2,0.06454326450135198,0.766167351300323,0.079249986,0.06529373,-0.27946234
ZNF780B,0.06454326450135198,0.766167351300323,0.5098759,0.5855186,0.19956851
GRIN1,0.06454326450135198,0.766167351300323,0.002647284,0.0027573623,0.058753967
RAPGEF1,0.06454326450135198,0.766167351300323,0.31641,0.27691203,-0.19236684
C1orf226,0.06454326450135198,0.766167351300323,0.009319699,0.013170454,0.4989047
TMBIM1,0.06454326450135198,0.766167351300323,0.076034606,0.067096196,-0.18042278
SLC12A2,0.06454326450135198,0.766167351300323,0.33197945,0.28344703,-0.22801411
ENSG00000267924,0.06454326450135198,0.766167351300323,0.020635467,0.02815742,0.44837046
NKX3-1,0.06454326450135198,0.766167351300323,0.0086205695,0.015907222,0.88375044
ENSG00000253471,0.06454326450135198,0.766167351300323,0.094966635,0.19503854,1.0382588
ENSG00000253775,0.06454326450135198,0.766167351300323,0.0059975837,0.007469399,0.3165636
ENSG00000283240,0.06454326450135198,0.766167351300323,0.021522155,0.024686597,0.19789696
ACSM4,0.06454326450135198,0.766167351300323,0.0031451473,0.0034571928,0.1364317
TAS2R9,0.06454326450135198,0.766167351300323,0.0002133777,0.000583878,1.4479809
LRRD1,0.06454326450135198,0.766167351300323,0.02574315,0.030632522,0.2508669
GSTA1,0.06454326450135198,0.766167351300323,0.00014929712,0.0020326457,3.7581787
TNKS,0.06454326450135198,0.766167351300323,0.6176404,0.65973,0.09510851
SMPD1,0.06454326450135198,0.766167351300323,0.03551795,0.043496143,0.29233217
LINC01707,0.06454326450135198,0.766167351300323,0.007510417,0.009986896,0.41109562
IRX1,0.06454326450135198,0.766167351300323,0.0027954143,0.006319508,1.1764627
THOC7-AS1,0.06454326450135198,0.766167351300323,0.00027334783,0.0004360189,0.67168903
ENSG00000253496,0.06454326450135198,0.766167351300323,0.009545986,0.0111297835,0.22143793
FAM151B,0.06454326450135198,0.766167351300323,0.05339276,0.06491682,0.28194356
LINC01269,0.06454326450135198,0.766167351300323,0.00029665427,0.0003151552,0.08699608
WRN,0.06454326450135198,0.766167351300323,0.33040875,0.36854246,0.15757847
B3GNT7,0.06454326450135198,0.766167351300323,0.00180923,0.0030681572,0.7616701
CIR1,0.06454326450135198,0.766167351300323,0.20702346,0.23553976,0.18617558
ZNF358,0.06454326450135198,0.766167351300323,0.020973977,0.02673296,0.3500042
ENSG00000267240,0.06454326450135198,0.766167351300323,0.0053097876,0.006000657,0.176435
NTSR2,0.06454326450135198,0.766167351300323,0.00049302704,0.00076598616,0.6346111
VWA8,0.06454326450135198,0.766167351300323,1.5122966,1.6232052,0.10210425
CHST6,0.06454326450135198,0.766167351300323,0.0028439288,0.0035657347,0.32621098
RSRP1,0.06454326450135198,0.766167351300323,0.8899015,1.0350196,0.21794024
ZNF519,0.06454326450135198,0.766167351300323,0.080466405,0.104147695,0.37216854
TMPRSS11D,0.06454326450135198,0.766167351300323,0.026181264,0.038646664,0.56179094
SGPP2,0.06454326450135198,0.766167351300323,0.15627426,0.24371383,0.6411047
PCLAF,0.06454326450135198,0.766167351300323,0.0015502069,0.00229239,0.5640898
FRMD7,0.06454326450135198,0.766167351300323,0.010458951,0.015377694,0.556057
GGT1,0.06454326450135198,0.766167351300323,0.011678689,0.0151824765,0.37849998
RPL22L1,0.06454326450135198,0.766167351300323,0.03415128,0.04170017,0.28810596
UNC5B,0.06454326450135198,0.766167351300323,0.06953138,0.049860008,-0.47977328
FMR1,0.06454326450135198,0.766167351300323,0.102573186,0.11684201,0.18790364
GRIK1,0.06454326450135198,0.766167351300323,0.1130344,0.14906693,0.3991952
CCDC28A,0.06454326450135198,0.766167351300323,0.22522537,0.26019114,0.20820165
ELOVL7,0.06454326450135198,0.766167351300323,0.014792712,0.019051524,0.36499834
WDR74,0.06454326450135198,0.766167351300323,0.022667004,0.025440555,0.16652918
SLC17A1,0.06454326450135198,0.766167351300323,0.0010592019,0.022517392,4.4086924
PCDH9-AS2,0.06454326450135198,0.766167351300323,0.5223547,0.42382944,-0.30154544
ENSG00000250039,0.06454326450135198,0.766167351300323,0.04454634,0.05522312,0.30995893
TBX1,0.06454326450135198,0.766167351300323,0.003638549,0.0017109856,-1.088089
GYS1,0.06454326450135198,0.766167351300323,0.36808968,0.3025278,-0.2829888
ZNRF1,0.06454326450135198,0.766167351300323,0.4813156,0.37422314,-0.36308348
ENSG00000267366,0.06454326450135198,0.766167351300323,0.00042715046,5.804121e-05,-2.858324
ENSG00000270659,0.06454326450135198,0.766167351300323,0.0054449714,0.007839806,0.5258131
PCDH9,0.06454326450135198,0.766167351300323,2.0860398,1.9175094,-0.12153292
MDP1,0.06454326450135198,0.766167351300323,0.0015718167,0.0026622873,0.7598572
IL12RB1,0.06454326450135198,0.766167351300323,0.0065059485,0.00878513,0.4332466
ENSG00000258526,0.06454326450135198,0.766167351300323,0.032150798,0.04129543,0.36111736
ENSG00000258410,0.06454326450135198,0.766167351300323,0.032695964,0.045275368,0.46960163
LASP1NB,0.06454326450135198,0.766167351300323,0.005148868,0.002355265,-1.1280336
ROGDI,0.06454326450135198,0.766167351300323,0.17419711,0.20379424,0.22639155
ENSG00000258428,0.06454326450135198,0.766167351300323,0.0029063062,0.004347322,0.5807762
ST3GAL2,0.06454326450135198,0.766167351300323,0.12749673,0.11016588,-0.2107811
RPL39,0.06454326450135198,0.766167351300323,0.013796349,0.016319666,0.2423091
RBM45,0.06454326450135198,0.766167351300323,0.09325188,0.11090411,0.25010586
CFAP54,0.06454326450135198,0.766167351300323,0.027780104,0.03398581,0.29087067
TRIM55,0.06454326450135198,0.766167351300323,0.547765,0.48215252,-0.18406725
NFKBID,0.06454326450135198,0.766167351300323,0.010138909,0.0071380297,-0.50624514
ZFP14,0.06454326450135198,0.766167351300323,0.1646359,0.19304457,0.22965384
MRPL43,0.06454326450135198,0.766167351300323,0.06209393,0.07297426,0.23293209
ENSG00000236754,0.06454326450135198,0.766167351300323,0.006737324,0.0107988175,0.68054533
MYOM3,0.06454326450135198,0.766167351300323,1.2148517,1.3957303,0.20023975
INPP5D,0.06454326450135198,0.766167351300323,0.026263582,0.030228838,0.20285463
LINC02086,0.06454326450135198,0.766167351300323,0.0037573879,0.004989877,0.4091797
ENSG00000234793,0.06454326450135198,0.766167351300323,0.0046857293,0.002829497,-0.7275262
SLAIN1,0.06454326450135198,0.766167351300323,0.048186652,0.059639473,0.30762815
LINC01618,0.06454326450135198,0.766167351300323,0.0076350123,0.009850793,0.3675666
ZNF670-ZNF695,0.06454326450135198,0.766167351300323,0.006584115,0.0076906257,0.22408009
CDH26,0.06454326450135198,0.766167351300323,0.051920757,0.06474327,0.3184135
SPRED1,0.06454326450135198,0.766167351300323,0.23955864,0.2020508,-0.24565959
MYLIP,0.06454326450135198,0.766167351300323,0.093842834,0.12299751,0.39030695
CUZD1,0.06454326450135198,0.766167351300323,0.0015035954,0.0020784931,0.466856
TRBC2,0.06454326450135198,0.766167351300323,0.0004336729,0.0006894436,0.667593
FMR1NB,0.06454326450135198,0.766167351300323,0.0035741846,0.004601705,0.36446428
CNTLN,0.06454326450135198,0.766167351300323,0.111169256,0.1242287,0.16023922
LIN7A,0.06454326450135198,0.766167351300323,0.44819614,0.52584326,0.23050213
LINC00592,0.06613087386366473,0.7681191134602062,0.0011900152,0.00029219576,-2.022256
LINC01202,0.06613087386366473,0.7681191134602062,0.0019780425,0.0028812313,0.5423832
LINC03044,0.06613087386366473,0.7681191134602062,0.009731574,0.0061306274,-0.6665516
CACNA1F,0.06613087386366473,0.7681191134602062,0.0024823088,0.003260859,0.3934307
COLCA1,0.06613087386366473,0.7681191134602062,0.0008703188,0.00078379095,-0.15089226
ENSG00000266961,0.06613087386366473,0.7681191134602062,0.00035770674,2.1037567e-05,-4.024768
ENSG00000230303,0.06613087386366473,0.7681191134602062,0.010356619,0.014633314,0.49866295
ENSG00000243613,0.06613087386366473,0.7681191134602062,0.005036404,0.0025852947,-0.9617934
H2BC8,0.06613087386366473,0.7681191134602062,0.0103830835,0.00454117,-1.1929202
NBAS,0.06775052155388728,0.7707588756295563,0.67923534,0.7596908,0.1615006
VPS13B-DT,0.06775052155388728,0.7707588756295563,0.11768797,0.13894834,0.23957992
LINC02335,0.06775052155388728,0.7707588756295563,0.0071212333,0.009624543,0.43453836
ING5,0.06775052155388728,0.7707588756295563,0.1655994,0.1855144,0.16383266
CMTR2,0.06775052155388728,0.7707588756295563,0.07628601,0.090864114,0.25228906
ENSG00000246851,0.06775052155388728,0.7707588756295563,0.11532303,0.13464358,0.22346306
EDAR,0.06775052155388728,0.7707588756295563,0.007379926,0.007631742,0.048399925
TENM1,0.06775052155388728,0.7707588756295563,0.030212382,0.037034214,0.29370975
NRL,0.06775052155388728,0.7707588756295563,0.022051694,0.01698556,-0.37656116
EPHB6,0.06775052155388728,0.7707588756295563,0.0030636603,0.004088064,0.4160428
CLCN1,0.06775052155388728,0.7707588756295563,0.0020873914,0.0026707868,0.35541248
PILRA,0.06775052155388728,0.7707588756295563,0.06366335,0.078001395,0.29303265
SRRD,0.06775052155388728,0.7707588756295563,0.021026684,0.025509495,0.27880096
ENSG00000267127,0.06775052155388728,0.7707588756295563,0.004522548,0.0062088124,0.45709515
MCM7,0.06775052155388728,0.7707588756295563,0.033940516,0.04188405,0.3033843
LRRFIP1,0.06775052155388728,0.7707588756295563,1.3599752,1.2564356,-0.11424351
SYT1,0.06775052155388728,0.7707588756295563,0.02607003,0.030635308,0.23279524
CPNE8-AS1,0.06775052155388728,0.7707588756295563,0.00027535815,0.0007746642,1.4888926
LINC00687,0.06775052155388728,0.7707588756295563,0.0065034833,0.008826558,0.4405799
ENSG00000271949,0.06775052155388728,0.7707588756295563,0.00395991,0.005269969,0.4122362
UHRF2,0.06775052155388728,0.7707588756295563,0.27026096,0.28834197,0.09342742
PRMT7,0.06775052155388728,0.7707588756295563,0.18353106,0.20176099,0.13662219
NHS,0.06775052155388728,0.7707588756295563,0.08482195,0.13000242,0.61602306
PRIM1,0.06775052155388728,0.7707588756295563,0.022817135,0.028079048,0.29936457
ENSG00000273254,0.06775052155388728,0.7707588756295563,0.0038491997,0.004969952,0.36858892
DPY19L3-DT,0.06775052155388728,0.7707588756295563,0.008758968,0.005326727,-0.7174053
OPLAH,0.06775052155388728,0.7707588756295563,0.11653735,0.15119655,0.37563014
PARP10,0.06775052155388728,0.7707588756295563,0.021635583,0.028568652,0.401011
INTS6L,0.06775052155388728,0.7707588756295563,0.061901268,0.04792127,-0.36929607
PIBF1,0.06775052155388728,0.7707588756295563,0.70804757,0.7657114,0.11295435
ATP1A1,0.06775052155388728,0.7707588756295563,0.40496996,0.348326,-0.21737611
NRSN2,0.06775052155388728,0.7707588756295563,0.035107657,0.028968016,-0.2773161
ZNF674,0.06775052155388728,0.7707588756295563,0.060525175,0.070141226,0.21272397
GAR1,0.06775052155388728,0.7707588756295563,0.028584829,0.032658897,0.19222021
DCDC2C,0.06775052155388728,0.7707588756295563,0.0023948418,0.0032328065,0.4327011
ZFHX4,0.06775052155388728,0.7707588756295563,0.04836107,0.029927311,-0.69236517
LIMK1,0.06775052155388728,0.7707588756295563,0.041367028,0.036691654,-0.17302465
POT1,0.06775052155388728,0.7707588756295563,0.35065252,0.438406,0.32222462
ENSG00000228604,0.06775052155388728,0.7707588756295563,0.00014187623,0.0003671071,1.3653593
NUFIP1,0.06775052155388728,0.7707588756295563,0.046234746,0.053291418,0.20492125
ENSG00000229178,0.06775052155388728,0.7707588756295563,0.012028881,0.018607566,0.62934494
ENSG00000259115,0.06775052155388728,0.7707588756295563,0.00039034075,0.0004321851,0.14655876
CRTC1,0.06775052155388728,0.7707588756295563,0.14783525,0.16557741,0.16351438
COL4A6,0.06775052155388728,0.7707588756295563,0.17636202,0.22110513,0.32619095
DAPP1,0.06775052155388728,0.7707588756295563,0.015595397,0.020932518,0.42460203
B3GNT3,0.06775052155388728,0.7707588756295563,0.0016004635,0.0022974228,0.5212536
PYURF,0.06775052155388728,0.7707588756295563,0.05619326,0.07156696,0.34889102
H3-3A,0.06775052155388728,0.7707588756295563,0.07776166,0.06662953,-0.22289419
RBM43,0.06775052155388728,0.7707588756295563,0.0022799647,0.0033324498,0.54737186
LINC01671,0.06775052155388728,0.7707588756295563,0.00064891425,0.0013466033,1.0520754
ALDH8A1,0.06775052155388728,0.7707588756295563,0.0069474126,0.0113582965,0.7091179
ZDHHC14,0.06775052155388728,0.7707588756295563,0.72937787,0.5825699,-0.32423472
CASC2,0.06775052155388728,0.7707588756295563,0.08027112,0.09618958,0.26099658
PDS5A,0.06775052155388728,0.7707588756295563,0.54793084,0.58030236,0.08281082
MBNL1,0.06775052155388728,0.7707588756295563,1.9073339,2.0186582,0.081839204
TEFM,0.06775052155388728,0.7707588756295563,0.18926057,0.22713132,0.2631514
CHD1-DT,0.06775052155388728,0.7707588756295563,0.25550193,0.31061482,0.28179157
ENSG00000238176,0.06775052155388728,0.7707588756295563,0.002099661,0.0024438784,0.21891975
JUN-DT,0.06775052155388728,0.7707588756295563,0.05959189,0.07513855,0.33443213
SLC12A6,0.06775052155388728,0.7707588756295563,0.32323763,0.37132314,0.20007944
CLNK,0.06775052155388728,0.7707588756295563,0.05866495,0.09100696,0.63346934
ANKRD44,0.06775052155388728,0.7707588756295563,0.1989169,0.23439817,0.23679447
ACBD6,0.06775052155388728,0.7707588756295563,0.42956167,0.4703169,0.13076758
ENSG00000267058,0.06775052155388728,0.7707588756295563,0.045946136,0.06261867,0.4466412
BUB3,0.06775052155388728,0.7707588756295563,0.06502278,0.077232674,0.2482624
FBXO3,0.06775052155388728,0.7707588756295563,0.25019076,0.28623378,0.19416475
PPP5D1P,0.06775052155388728,0.7707588756295563,0.12219434,0.13842714,0.17994809
DPH6,0.06775052155388728,0.7707588756295563,0.6946958,0.7774985,0.16245836
LINC00467,0.06775052155388728,0.7707588756295563,0.102919355,0.1412593,0.45682764
LINC01337,0.06775052155388728,0.7707588756295563,0.0010432915,0.0015881895,0.60576725
LRRC41,0.06775052155388728,0.7707588756295563,0.19054785,0.17331305,-0.13677216
MIR7-3HG,0.06775052155388728,0.7707588756295563,0.00020243885,0.00037787156,0.8971138
FADS3,0.06775052155388728,0.7707588756295563,0.33085263,0.2716787,-0.28428638
LINC01692,0.06775052155388728,0.7707588756295563,0.012645892,0.015902342,0.33054686
IL13,0.06775052155388728,0.7707588756295563,0.00029387345,0.0,-8.203952
DGKB,0.06775052155388728,0.7707588756295563,0.039990988,0.050857216,0.3467703
ENSG00000267079,0.06775052155388728,0.7707588756295563,0.0006446745,0.0011423293,0.82436275
METTL18,0.06775052155388728,0.7707588756295563,0.010510797,0.015668033,0.57590675
TBP,0.06775052155388728,0.7707588756295563,0.08423969,0.09706384,0.20443153
LINC01906,0.06775052155388728,0.7707588756295563,9.9931094e-05,0.0002894896,1.525116
POGK,0.06775052155388728,0.7707588756295563,0.18990763,0.1687583,-0.17033839
CCND1,0.06775052155388728,0.7707588756295563,0.091656215,0.07603238,-0.26961565
ANXA6,0.06775052155388728,0.7707588756295563,0.19152781,0.15979083,-0.2613678
ENSG00000225325,0.06775052155388728,0.7707588756295563,0.0067316676,0.008407781,0.32071877
ENSG00000250497,0.06775052155388728,0.7707588756295563,0.018432073,0.03169413,0.7819643
MRPS18C,0.06775052155388728,0.7707588756295563,0.0851311,0.09731145,0.19292116
PDE10A,0.06775052155388728,0.7707588756295563,0.6618691,0.5506208,-0.26548642
P2RY2,0.06775052155388728,0.7707588756295563,0.0197798,0.014416933,-0.45623636
